"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00468191","2015-09-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  328",",,7","  156",",,7","  189",",,7,0700"
"USC00468191","2015-09-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   51",",,7,0700",,,"    0",",,7,","  306",",,7","  189",",,7","  200",",,7,0700"
"USC00468191","2015-09-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   25",",,7,0700",,,"    0",",,7,","  233",",,7","  161",",,7","  167",",,7,0700"
"USC00468191","2015-09-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   15",",,7,0700",,,"    0",",,7,","  267",",,7","  161",",,7","  161",",,7,0700"
"USC00468191","2015-09-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  172",",,7","  100",",,7","  106",",,7,0700"
"USC00468191","2015-09-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  189",",,7","   -6",",,7","   50",",,7,0700"
"USC00468191","2015-09-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  233",",,7","   50",",,7","   61",",,7,0700"
"USC00468191","2015-09-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  272",",,7","   61",",,7","   89",",,7,0700"
"USC00468191","2015-09-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  289",",,7","   89",",,7","   94",",,7,0700"
"USC00468191","2015-09-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  289",",,7","   94",",,7","   94",",,7,0700"
"USC00468191","2015-09-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  294",",,7","   89",",,7","  122",",,7,0700"
"USC00468191","2015-09-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   36",",,7,0700",,,"    0",",,7,","  289",",,7","   67",",,7","  128",",,7,0700"
"USC00468191","2015-09-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  228",",,7","  106",",,7","  139",",,7,0700"
"USC00468191","2015-09-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  228",",,7","  106",",,7","  128",",,7,0700"
"USC00468191","2015-09-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  261",",,7","  111",",,7","  111",",,7,0700"
"USC00468191","2015-09-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  278",",,7","  100",",,7","  100",",,7,0700"
"USC00468191","2015-09-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  272",",,7","  100",",,7","  117",",,7,0700"
"USC00468191","2015-09-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   41",",,7,0700",,,"    0",",,7,","  206",",,7","  111",",,7","  150",",,7,0700"
"USC00468191","2015-09-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   30",",,7,0700",,,"    0",",,7,","  194",",,7","  106",",,7","  139",",,7,0700"
"USC00468191","2015-09-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   97",",,7,0700",,,"    0",",,7,","  250",",,7","  139",",,7","  172",",,7,0700"
"USC00468191","2015-09-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  278",",,7","  172",",,7","  189",",,7,0700"
"USC00468191","2015-09-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  409",",,7,0700",,,"    0",",,7,","  222",",,7","  178",",,7","  178",",,7,0700"
"USC00468191","2015-10-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  194",",,7","  144",",,7","  144",",,7,0700"
"USC00468191","2015-10-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  150",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2015-10-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  152",",,7,0700",,,"    0",",,7,","  194",",,7","   83",",,7","   83",",,7,0700"
"USC00468191","2015-10-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   69",",,7,0700",,,"    0",",,7,","  194",",,7","   83",",,7","   83",",,7,0700"
"USC00468191","2015-10-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  228",",,7","   56",",,7","   94",",,7,0700"
"USC00468191","2015-10-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  239",",,7","   67",",,7","   78",",,7,0700"
"USC00468191","2015-10-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  244",",,7","   78",",,7","   89",",,7,0700"
"USC00468191","2015-10-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  250",",,7","   89",",,7","  111",",,7,0700"
"USC00468191","2015-10-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   20",",,7,0700",,,"    0",",,7,","  261",",,7","  106",",,7","  150",",,7,0700"
"USC00468191","2015-10-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   61",",,7,0700",,,"    0",",,7,","  244",",,7","  117",",,7","  117",",,7,0700"
"USC00468191","2015-10-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  189",",,7","   56",",,7","   56",",,7,0700"
"USC00468191","2015-10-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  206",",,7","   33",",,7","   44",",,7,0700"
"USC00468191","2015-10-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   51",",,7,0700",,,"    0",",,7,","  233",",,7","   33",",,7","  144",",,7,0700"
"USC00468191","2015-10-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  233",",,7","   33",",,7","   78",",,7,0700"
"USC00468191","2015-10-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  206",",,7","   22",",,7","   22",",,7,0700"
"USC00468191","2015-10-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  189",",,7","    6",",,7","   61",",,7,0700"
"USC00468191","2015-10-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  167",",,7","  -33",",,7","  -11",",,7,0700"
"USC00468191","2015-10-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  117",",,7","  -33",",,7","  -33",",,7,0700"
"USC00468191","2015-10-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  117",",,7","  -44",",,7","  -33",",,7,0700"
"USC00468191","2015-10-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  172",",,7","  -44",",,7","  -11",",,7,0700"
"USC00468191","2015-10-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  206",",,7","  -11",",,7","    0",",,7,0700"
"USC00468191","2015-10-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  228",",,7","  -56",",,7","   39",",,7,0700"
"USC00468191","2015-10-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  250",",,7","   39",",,7","   78",",,7,0700"
"USC00468191","2015-10-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  233",",,7","   72",",,7","   83",",,7,0700"
"USC00468191","2015-10-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   51",",,7,0700",,,"    0",",,7,","  206",",,7","   78",",,7","  122",",,7,0700"
"USC00468191","2015-10-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700",,,"    0",",,7,","  167",",,7","   56",",,7","   56",",,7,0700"
"USC00468191","2015-10-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   20",",,7,0700",,,"    0",",,7,","  172",",,7","    6",",,7","   67",",,7,0700"
"USC00468191","2015-10-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  140",",,7,0700",,,"    0",",,7,","  222",",,7","   56",",,7","  161",",,7,0700"
"USC00468191","2015-10-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   71",",,7,0700",,,"    0",",,7,","  211",",,7","  100",",,7","  106",",,7,0700"
"USC00468191","2015-10-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  211",",,7","  -61",",,7","   11",",,7,0700"
"USC00468191","2015-10-31","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   78",",,7","   -6",",,7","   -6",",,7,0700"
"USC00468191","2015-11-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700",,,"    0",",,7,","  167",",,7","   -6",",,7","  111",",,7,0700"
"USC00468191","2015-11-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  167",",,7","  -22",",,7","   83",",,7,0700"
"USC00468191","2015-11-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  217",",,7","   67",",,7","   67",",,7,0700"
"USC00468191","2015-11-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  256",",,7","   61",",,7","   78",",,7,0700"
"USC00468191","2015-11-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  267",",,7","   61",",,7","   94",",,7,0700"
"USC00468191","2015-11-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  250",",,7","   94",",,7","  128",",,7,0700"
"USC00468191","2015-11-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   18",",,7,0700",,,"    0",",,7,","  228",",,7","   94",",,7","  100",",,7,0700"
"USC00468191","2015-11-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  122",",,7","  -11",",,7","  -11",",,7,0700"
"USC00468191","2015-11-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  133",",,7",,,"  -22",",,7,0700"
"USC00468191","2015-11-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  135",",,7,0700",,,"    0",",,7,","  117",",,7",,,"   94",",,7,0700"
"USC00468191","2015-11-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700",,,"    0",",,7,","  106",",,7","   22",",,7","   22",",,7,0700"
"USC00468191","2015-11-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   38",",,7,0700",,,"    0",",,7,","  150",",,7","    6",",,7","   89",",,7,0700"
"USC00468191","2015-11-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  206",",,7","   39",",,7","   39",",,7,0700"
"USC00468191","2015-11-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  111",",,7",,,"  -39",",,7,0700"
"USC00468191","2015-11-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  106",",,7",,,"  -44",",,7,0700"
"USC00468191","2015-11-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  167",",,7","  -44",",,7","  -28",",,7,0700"
"USC00468191","2015-11-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  172",",,7","  -28",",,7","   61",",,7,0700"
"USC00468191","2015-11-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  172",",,7","   61",",,7","  139",",,7,0700"
"USC00468191","2015-11-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  127",",,7,0700",,,"    0",",,7,","  206",",,7","  122",",,7","  122",",,7,0700"
"USC00468191","2015-11-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  183",",,7","  -22",",,7","  -22",",,7,0700"
"USC00468191","2015-11-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  106",",,7","  -67",",,7","  -39",",,7,0700"
"USC00468191","2015-11-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  183",",,7","  -39",",,7","   22",",,7,0700"
"USC00468191","2015-11-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   39",",,7",,,"  -78",",,7,0700"
"USC00468191","2015-11-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   56",",,7",,,"  -50",",,7,0700"
"USC00468191","2015-11-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  128",",,7","  -50",",,7","  -44",",,7,0700"
"USC00468191","2015-11-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  167",",,7","  -44",",,7","   -6",",,7,0700"
"USC00468191","2015-11-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  200",",,7","   -6",",,7","   17",",,7,0700"
"USC00468191","2015-11-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  211",",,7","   11",",,7","   83",",,7,0700"
"USC00468191","2015-11-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  124",",,7,0700",,,"    0",",,7,","  172",",,7","   78",",,7","   78",",,7,0700"
"USC00468191","2015-11-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   23",",,7,0700",,,"    0",",,7,","   78",",,7","   61",",,7","   61",",,7,0700"
"USC00468191","2015-12-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  241",",,7,0700",,,"    0",",,7,","  133",",,7","   61",",,7","  111",",,7,0700"
"USC00468191","2015-12-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  356",",,7,0700",,,"    0",",,7,","  156",",,7","   83",",,7","   83",",,7,0700"
"USC00468191","2015-12-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700",,,"    0",",,7,","  111",",,7","   11",",,7","   11",",,7,0700"
"USC00468191","2015-12-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   44",",,7","  -56",",,7","  -22",",,7,0700"
"USC00468191","2015-12-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   83",",,7","  -56",",,7","  -56",",,7,0700"
"USC00468191","2015-12-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  128",",,7","  -67",",,7","  -61",",,7,0700"
"USC00468191","2015-12-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  128",",,7","  -61",",,7","   17",",,7,0700"
"USC00468191","2015-12-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,"    0",",,7,","   78",",,7","   17",",,7","   22",",,7,0700"
"USC00468191","2015-12-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  100",",,7","  -61",",,7","  -33",",,7,0700"
"USC00468191","2015-12-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   78",",,7","  -33",",,7","   22",",,7,0700"
"USC00468191","2015-12-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  167",",,7","  -33",",,7","   83",",,7,0700"
"USC00468191","2015-12-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  189",",,7","   78",",,7","  100",",,7,0700"
"USC00468191","2015-12-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  228",",,7","   56",",,7","   56",",,7,0700"
"USC00468191","2015-12-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  194",",,7","   44",",,7","   61",",,7,0700"
"USC00468191","2015-12-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   56",",,7,0700",,,"    0",",,7,","  183",",,7","   61",",,7","  100",",,7,0700"
"USC00468191","2015-12-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  111",",,7","  -17",",,7","  -17",",,7,0700"
"USC00468191","2015-12-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   43",",,7,0700",,,"    0",",,7,","  189",",,7","  -17",",,7","   83",",,7,0700"
"USC00468191","2015-12-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   56",",,7,0700",,,"    0",",,7,","  106",",,7","    0",",,7","    0",",,7,0700"
"USC00468191","2015-12-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,",,,"  -39",",,7","  -22",",,7,0700"
"USC00468191","2015-12-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   44",",,7",,,"  -72",",,7,0700"
"USC00468191","2015-12-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","   78",",,7","  -72",",,7","   -6",",,7,0700"
"USC00468191","2015-12-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  107",",,7,0700",,,"    0",",,7,","  139",",,7","   -6",",,7","   94",",,7,0700"
"USC00468191","2015-12-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,"    0",",,7,","  167",",,7","   61",",,7","   61",",,7,0700"
"USC00468191","2015-12-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   58",",,7,0700",,,"    0",",,7,","  183",",,7","   61",",,7","  122",",,7,0700"
"USC00468191","2015-12-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  200",",,7","   56",",,7","   56",",,7,0700"
"USC00468191","2015-12-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  391",",,7,0700",,,"    0",",,7,",,,"   50",",,7","  122",",,7,0700"
"USC00468191","2015-12-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   15",",,7,0700",,,"    0",",,7,","  172",",,7","  106",",,7","  111",",,7,0700"
"USC00468191","2015-12-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   69",",,7,0700",,,"    0",",,7,","  233",",,7","   56",",,7","   61",",,7,0700"
"USC00468191","2015-12-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,"    0",",,7,","  150",",,7","   56",",,7","   94",",,7,0700"
"USC00468191","2015-12-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,"    0",",,7,","  144",",,7","   33",",,7","   50",",,7,0700"
"USC00468191","2015-12-31","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,"    0",",,7,","  128",",,7","   39",",,7","   39",",,7,0700"
"USC00468191","2016-01-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"   44",",,7","    0",",,7","    0",",,7,0700"
"USC00468191","2016-01-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"   39",",,7","  -56",",,7","  -50",",,7,0700"
"USC00468191","2016-01-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,,,,,,
"USC00468191","2016-01-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"   78",",,7","  -56",",,7","  -17",",,7,0700"
"USC00468191","2016-01-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"   11",",,7"," -106",",,7"," -106",",,7,0700"
"USC00468191","2016-01-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"    6",",,7"," -111",",,7"," -111",",,7,0700"
"USC00468191","2016-01-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"   78",",,7"," -111",",,7","  -89",",,7,0700"
"USC00468191","2016-01-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  111",",,7","  -89",",,7","  -11",",,7,0700"
"USC00468191","2016-01-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   43",",,7,0700",,,,,"   78",",,7","  -17",",,7","  -17",",,7,0700"
